iter,timestamp,tag,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19
60,2026-02-18 04-53-18,executed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,90.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
61,2026-02-18 04-55-15,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,0.0,240.0,-240.0,240.0,-240.0,240.0,-240.0,240.0,-240.0,240.0
61,2026-02-18 04-55-15,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,0.0,240.0,-240.0,240.0,-240.0,240.0,-240.0,240.0,-240.0,240.0
62,2026-02-18 04-56-57,proposed,-140.0,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,80.0,0.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0
62,2026-02-18 04-56-57,executed,-140.0,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,80.0,0.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0
63,2026-02-18 04-58-24,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
63,2026-02-18 04-58-24,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
64,2026-02-18 05-00-02,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,100.0,-50.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0
64,2026-02-18 05-00-02,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,100.0,-50.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0
65,2026-02-18 05-01-38,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,100.0,0.0,0.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
65,2026-02-18 05-01-38,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,100.0,0.0,0.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
66,2026-02-18 05-03-31,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,70.0,0.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0
66,2026-02-18 05-03-32,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,70.0,0.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0
67,2026-02-18 05-05-16,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
67,2026-02-18 05-05-16,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
68,2026-02-18 05-06-49,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,0.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0
68,2026-02-18 05-06-49,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,0.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0
69,2026-02-18 05-08-36,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,100.0,0.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0
69,2026-02-18 05-08-36,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,100.0,0.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0
70,2026-02-18 05-10-04,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,90.0,-20.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0
70,2026-02-18 05-10-04,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,90.0,-20.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0
71,2026-02-18 05-11-49,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,130.0,0.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0
71,2026-02-18 05-11-49,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,130.0,0.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0
72,2026-02-18 05-13-20,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,80.0,120.0,0.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0
72,2026-02-18 05-13-20,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,80.0,120.0,0.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0
73,2026-02-18 05-14-50,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,50.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0
73,2026-02-18 05-14-50,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,50.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0
74,2026-02-18 05-16-22,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,90.0,260.0,-250.0,260.0,-250.0,260.0,-250.0,260.0,-250.0,260.0,-250.0
74,2026-02-18 05-16-22,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,90.0,260.0,-250.0,260.0,-250.0,260.0,-250.0,260.0,-250.0,260.0,-250.0
75,2026-02-18 05-17-51,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,100.0,0.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0
75,2026-02-18 05-17-51,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,100.0,0.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0
76,2026-02-18 05-19-17,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,140.0,0.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0
76,2026-02-18 05-19-17,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,140.0,0.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0
77,2026-02-18 05-20-47,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,100.0,0.0,320.0,-320.0,320.0,-320.0,320.0,-320.0,320.0,-320.0,320.0
77,2026-02-18 05-20-47,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,100.0,0.0,320.0,-320.0,320.0,-320.0,320.0,-320.0,320.0,-320.0,320.0
78,2026-02-18 05-22-22,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,130.0,0.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0
78,2026-02-18 05-22-22,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,130.0,0.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0
79,2026-02-18 05-23-57,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,120.0,20.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0
79,2026-02-18 05-23-57,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,120.0,20.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0
80,2026-02-18 05-25-24,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,20.0,270.0,-270.0,270.0,-270.0,270.0,-270.0,270.0,-270.0,270.0
80,2026-02-18 05-25-24,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,20.0,270.0,-270.0,270.0,-270.0,270.0,-270.0,270.0,-270.0,270.0
81,2026-02-18 05-26-54,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,140.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
81,2026-02-18 05-26-55,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,140.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
82,2026-02-18 05-28-25,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,20.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0
82,2026-02-18 05-28-25,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,20.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0
83,2026-02-18 05-29-52,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,130.0,0.0,0.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
83,2026-02-18 05-29-52,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,130.0,0.0,0.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
84,2026-02-18 05-31-22,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,350.0,-350.0,350.0,-350.0,350.0,-350.0,350.0,-350.0,350.0,-350.0
84,2026-02-18 05-31-22,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,350.0,-350.0,350.0,-350.0,350.0,-350.0,350.0,-350.0,350.0,-350.0
85,2026-02-18 05-32-49,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,-20.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0
85,2026-02-18 05-32-50,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,-20.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0
86,2026-02-18 05-34-20,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,90.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
86,2026-02-18 05-34-20,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,90.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
87,2026-02-18 05-35-49,proposed,-140.0,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,120.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
87,2026-02-18 05-35-49,executed,-140.0,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,120.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
88,2026-02-18 05-37-32,proposed,-140.0,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,100.0,0.0,240.0,-240.0,240.0,-240.0,240.0,-240.0,240.0,-240.0,240.0
88,2026-02-18 05-37-32,executed,-140.0,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,100.0,0.0,240.0,-240.0,240.0,-240.0,240.0,-240.0,240.0,-240.0,240.0
89,2026-02-18 05-39-20,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,130.0,20.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0
89,2026-02-18 05-39-20,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,130.0,20.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0
90,2026-02-18 05-40-54,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,50.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
90,2026-02-18 05-40-54,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,50.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
91,2026-02-18 05-42-37,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,120.0,0.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
91,2026-02-18 05-42-37,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,120.0,0.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
92,2026-02-18 05-44-18,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,100.0,0.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0
92,2026-02-18 05-44-18,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,100.0,0.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0
93,2026-02-18 05-45-57,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,90.0,30.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
93,2026-02-18 05-45-57,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,90.0,30.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
94,2026-02-18 05-47-31,proposed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,90.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
94,2026-02-18 05-47-31,executed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,90.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
95,2026-02-18 05-49-03,proposed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,130.0,0.0,-200.0,200.0,-200.0,200.0,-200.0,200.0,-200.0,200.0,-200.0
95,2026-02-18 05-49-03,executed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,130.0,0.0,-200.0,200.0,-200.0,200.0,-200.0,200.0,-200.0,200.0,-200.0
96,2026-02-18 05-50-48,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,90.0,60.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
96,2026-02-18 05-50-48,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,90.0,60.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
97,2026-02-18 05-52-18,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,100.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
97,2026-02-18 05-52-18,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,100.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
98,2026-02-18 05-53-48,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,110.0,0.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
98,2026-02-18 05-53-48,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,110.0,0.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
99,2026-02-18 05-55-21,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,70.0,0.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0
99,2026-02-18 05-55-21,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,70.0,0.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0
100,2026-02-18 05-56-54,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,120.0,0.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0
100,2026-02-18 05-56-54,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,120.0,0.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0
101,2026-02-18 05-58-24,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,120.0,0.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0
101,2026-02-18 05-58-24,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,120.0,0.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0
102,2026-02-18 05-59-57,proposed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,130.0,0.0,400.0,-400.0,400.0,-400.0,400.0,-400.0,400.0,-400.0,400.0
102,2026-02-18 05-59-57,executed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,130.0,0.0,400.0,-400.0,400.0,-400.0,400.0,-400.0,400.0,-400.0,400.0
103,2026-02-18 06-01-28,proposed,-140.0,-110.0,-80.0,-50.0,-20.0,10.0,40.0,70.0,100.0,130.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0
103,2026-02-18 06-01-28,executed,-140.0,-110.0,-80.0,-50.0,-20.0,10.0,40.0,70.0,100.0,130.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0
104,2026-02-18 06-03-02,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,150.0,20.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0
104,2026-02-18 06-03-02,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,150.0,20.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0
105,2026-02-18 06-04-32,proposed,-140.0,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,60.0,0.0,240.0,-240.0,240.0,-240.0,240.0,-240.0,240.0,-240.0,240.0
105,2026-02-18 06-04-32,executed,-140.0,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,60.0,0.0,240.0,-240.0,240.0,-240.0,240.0,-240.0,240.0,-240.0,240.0
106,2026-02-18 06-05-59,proposed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,0.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0
106,2026-02-18 06-05-59,executed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,0.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0
107,2026-02-18 06-07-35,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,400.0,-400.0,400.0,-400.0,400.0,-400.0,400.0,-400.0,400.0,-400.0
107,2026-02-18 06-07-35,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,80.0,400.0,-400.0,400.0,-400.0,400.0,-400.0,400.0,-400.0,400.0,-400.0
108,2026-02-18 06-09-06,proposed,-140.0,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,60.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
108,2026-02-18 06-09-06,executed,-140.0,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,60.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
109,2026-02-18 06-10-37,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,110.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
109,2026-02-18 06-10-37,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,110.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
110,2026-02-18 06-12-15,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,120.0,0.0,150.0,300.0,150.0,0.0,-150.0,-300.0,-150.0,0.0,150.0
110,2026-02-18 06-12-15,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,120.0,0.0,150.0,300.0,150.0,0.0,-150.0,-300.0,-150.0,0.0,150.0
111,2026-02-18 06-13-42,proposed,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,60.0,80.0,120.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
111,2026-02-18 06-13-42,executed,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,60.0,80.0,120.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
112,2026-02-18 06-15-12,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,110.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0
112,2026-02-18 06-15-12,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,110.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0
113,2026-02-18 06-16-47,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,110.0,210.0,-210.0,210.0,-210.0,210.0,-210.0,210.0,-210.0,210.0,-210.0
113,2026-02-18 06-16-47,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,110.0,210.0,-210.0,210.0,-210.0,210.0,-210.0,210.0,-210.0,210.0,-210.0
114,2026-02-18 06-18-21,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,110.0,240.0,-240.0,240.0,-240.0,240.0,-240.0,240.0,-240.0,240.0,-240.0
114,2026-02-18 06-18-21,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,110.0,240.0,-240.0,240.0,-240.0,240.0,-240.0,240.0,-240.0,240.0,-240.0
115,2026-02-18 06-19-52,proposed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,130.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
115,2026-02-18 06-19-52,executed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,130.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
116,2026-02-18 06-21-25,proposed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,170.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
116,2026-02-18 06-21-25,executed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,170.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
117,2026-02-18 06-23-01,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,130.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
117,2026-02-18 06-23-01,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,130.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
118,2026-02-18 06-24-45,proposed,-150.0,-120.0,-90.0,-60.0,-30.0,0.0,30.0,60.0,90.0,150.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0
118,2026-02-18 06-24-45,executed,-150.0,-120.0,-90.0,-60.0,-30.0,0.0,30.0,60.0,90.0,150.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0
119,2026-02-18 06-26-23,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,130.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
119,2026-02-18 06-26-23,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,130.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
120,2026-02-18 06-27-50,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,130.0,310.0,-310.0,310.0,-310.0,310.0,-310.0,310.0,-310.0,310.0,-310.0
120,2026-02-18 06-27-50,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,130.0,310.0,-310.0,310.0,-310.0,310.0,-310.0,310.0,-310.0,310.0,-310.0
121,2026-02-18 06-29-18,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,130.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
121,2026-02-18 06-29-18,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,130.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
122,2026-02-18 06-30-50,proposed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,130.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
122,2026-02-18 06-30-50,executed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,130.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
123,2026-02-18 06-32-23,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,130.0,280.0,-240.0,280.0,-240.0,280.0,-240.0,280.0,-240.0,280.0,-240.0
123,2026-02-18 06-32-23,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,130.0,280.0,-240.0,280.0,-240.0,280.0,-240.0,280.0,-240.0,280.0,-240.0
